umidade_rlv_ar_(%),Data
0.8846153846153846,2010-02-03 02:00:00
0.9102564102564102,2010-02-03 06:00:00
0.8333333333333334,2010-02-03 10:00:00
0.6666666666666666,2010-02-03 14:00:00
0.7564102564102564,2010-02-03 18:00:00
0.8333333333333334,2010-02-03 22:00:00
0.8717948717948718,2010-02-04 02:00:00
0.8717948717948718,2010-02-04 06:00:00
0.8076923076923077,2010-02-04 10:00:00
0.5,2010-02-04 14:00:00
0.6410256410256411,2010-02-04 18:00:00
0.8333333333333334,2010-02-04 22:00:00
0.8846153846153846,2010-02-05 02:00:00
0.8461538461538461,2010-02-05 06:00:00
0.7948717948717948,2010-02-05 10:00:00
0.5,2010-02-05 14:00:00
0.6666666666666666,2010-02-05 18:00:00
0.782051282051282,2010-02-05 22:00:00
0.8205128205128205,2010-02-06 02:00:00
0.8974358974358975,2010-02-06 06:00:00
0.7948717948717948,2010-02-06 10:00:00
0.5641025641025641,2010-02-06 14:00:00
0.6153846153846154,2010-02-06 18:00:00
0.8076923076923077,2010-02-06 22:00:00
0.8589743589743589,2010-02-07 02:00:00
0.8589743589743589,2010-02-07 06:00:00
0.8333333333333334,2010-02-07 10:00:00
0.46153846153846156,2010-02-07 14:00:00
0.6025641025641025,2010-02-07 18:00:00
0.7948717948717948,2010-02-07 22:00:00
0.8846153846153846,2010-02-08 02:00:00
0.8974358974358975,2010-02-08 06:00:00
0.782051282051282,2010-02-08 10:00:00
0.6282051282051282,2010-02-08 14:00:00
0.8846153846153846,2010-02-08 18:00:00
0.7692307692307693,2010-02-08 22:00:00
0.8717948717948718,2010-02-09 02:00:00
0.9102564102564102,2010-02-09 06:00:00
0.8846153846153846,2010-02-09 10:00:00
0.8076923076923077,2010-02-09 14:00:00
0.8076923076923077,2010-02-09 18:00:00
0.8205128205128205,2010-02-09 22:00:00
0.8974358974358975,2010-02-10 02:00:00
0.9102564102564102,2010-02-10 06:00:00
0.9230769230769231,2010-02-10 10:00:00
0.7435897435897436,2010-02-10 14:00:00
0.6282051282051282,2010-02-10 18:00:00
0.782051282051282,2010-02-10 22:00:00
0.8333333333333334,2010-02-11 02:00:00
0.8461538461538461,2010-02-11 06:00:00
0.9102564102564102,2010-02-11 10:00:00
0.7051282051282052,2010-02-11 14:00:00
0.7948717948717948,2010-02-11 18:00:00
0.9102564102564102,2010-02-11 22:00:00
0.9230769230769231,2010-02-12 02:00:00
0.9102564102564102,2010-02-12 06:00:00
0.9102564102564102,2010-02-12 10:00:00
0.6666666666666666,2010-02-12 14:00:00
0.8461538461538461,2010-02-12 18:00:00
0.8461538461538461,2010-02-12 22:00:00
0.8461538461538461,2010-02-13 02:00:00
0.9102564102564102,2010-02-13 06:00:00
0.8717948717948718,2010-02-13 10:00:00
0.6794871794871795,2010-02-13 14:00:00
0.6410256410256411,2010-02-13 18:00:00
0.8205128205128205,2010-02-13 22:00:00
0.9230769230769231,2010-02-14 02:00:00
0.9487179487179487,2010-02-14 06:00:00
0.9487179487179487,2010-02-14 10:00:00
0.717948717948718,2010-02-14 14:00:00
0.6410256410256411,2010-02-14 18:00:00
0.7051282051282052,2010-02-14 22:00:00
0.9230769230769231,2010-02-15 02:00:00
0.8974358974358975,2010-02-15 06:00:00
0.8589743589743589,2010-02-15 10:00:00
0.5897435897435898,2010-02-15 14:00:00
0.5897435897435898,2010-02-15 18:00:00
0.9615384615384616,2010-02-15 22:00:00
0.9487179487179487,2010-02-16 02:00:00
0.8717948717948718,2010-02-16 06:00:00
0.7948717948717948,2010-02-16 10:00:00
0.5,2010-02-16 14:00:00
0.48717948717948717,2010-02-16 18:00:00
0.8589743589743589,2010-02-16 22:00:00
0.8333333333333334,2010-02-17 02:00:00
0.8461538461538461,2010-02-17 06:00:00
0.8589743589743589,2010-02-17 10:00:00
0.7948717948717948,2010-02-17 14:00:00
0.8717948717948718,2010-02-17 18:00:00
0.9102564102564102,2010-02-17 22:00:00
0.782051282051282,2010-02-18 02:00:00
0.717948717948718,2010-02-18 06:00:00
0.8461538461538461,2010-02-18 10:00:00
0.6794871794871795,2010-02-18 14:00:00
0.6025641025641025,2010-02-18 18:00:00
0.7692307692307693,2010-02-18 22:00:00
0.7948717948717948,2010-02-19 02:00:00
0.8846153846153846,2010-02-19 06:00:00
0.9487179487179487,2010-02-19 10:00:00
0.6923076923076923,2010-02-19 14:00:00
0.6153846153846154,2010-02-19 18:00:00
0.8076923076923077,2010-02-19 22:00:00
0.9102564102564102,2010-02-20 02:00:00
0.9230769230769231,2010-02-20 06:00:00
0.8974358974358975,2010-02-20 10:00:00
0.5769230769230769,2010-02-20 14:00:00
0.5897435897435898,2010-02-20 18:00:00
0.7948717948717948,2010-02-20 22:00:00
0.8589743589743589,2010-02-21 02:00:00
0.8717948717948718,2010-02-21 06:00:00
0.8974358974358975,2010-02-21 10:00:00
0.6538461538461539,2010-02-21 14:00:00
0.6923076923076923,2010-02-21 18:00:00
0.8205128205128205,2010-02-21 22:00:00
0.9487179487179487,2010-02-22 02:00:00
0.9358974358974359,2010-02-22 06:00:00
0.9358974358974359,2010-02-22 10:00:00
0.6923076923076923,2010-02-22 14:00:00
0.6666666666666666,2010-02-22 18:00:00
0.9615384615384616,2010-02-22 22:00:00
0.9230769230769231,2010-02-23 02:00:00
0.8846153846153846,2010-02-23 06:00:00
0.8717948717948718,2010-02-23 10:00:00
0.6794871794871795,2010-02-23 14:00:00
0.5128205128205128,2010-02-23 18:00:00
0.9743589743589743,2010-02-23 22:00:00
0.9102564102564102,2010-02-24 02:00:00
0.9487179487179487,2010-02-24 06:00:00
0.9230769230769231,2010-02-24 10:00:00
0.9358974358974359,2010-02-24 14:00:00
0.8589743589743589,2010-02-24 18:00:00
0.717948717948718,2010-02-24 22:00:00
0.5384615384615384,2010-02-25 02:00:00
0.6410256410256411,2010-02-25 06:00:00
0.5512820512820513,2010-02-25 10:00:00
0.358974358974359,2010-02-25 14:00:00
0.5128205128205128,2010-02-25 18:00:00
0.6153846153846154,2010-02-25 22:00:00
0.6666666666666666,2010-02-26 02:00:00
0.717948717948718,2010-02-26 06:00:00
0.7307692307692307,2010-02-26 10:00:00
0.44871794871794873,2010-02-26 14:00:00
0.5769230769230769,2010-02-26 18:00:00
0.6666666666666666,2010-02-26 22:00:00
0.717948717948718,2010-02-27 02:00:00
0.782051282051282,2010-02-27 06:00:00
0.7948717948717948,2010-02-27 10:00:00
0.44871794871794873,2010-02-27 14:00:00
0.4230769230769231,2010-02-27 18:00:00
0.5384615384615384,2010-02-27 22:00:00
0.7564102564102564,2010-02-28 02:00:00
0.8076923076923077,2010-02-28 06:00:00
0.9487179487179487,2010-02-28 10:00:00
0.782051282051282,2010-02-28 14:00:00
0.9230769230769231,2010-02-28 18:00:00
0.8333333333333334,2010-02-28 22:00:00
0.8974358974358975,2010-03-01 02:00:00
0.9487179487179487,2010-03-01 06:00:00
0.9487179487179487,2010-03-01 10:00:00
0.7692307692307693,2010-03-01 14:00:00
0.6923076923076923,2010-03-01 18:00:00
0.9358974358974359,2010-03-01 22:00:00
0.9230769230769231,2010-03-02 02:00:00
0.9230769230769231,2010-03-02 06:00:00
0.9102564102564102,2010-03-02 10:00:00
0.6538461538461539,2010-03-02 14:00:00
0.44871794871794873,2010-03-02 18:00:00
0.6153846153846154,2010-03-02 22:00:00
0.8589743589743589,2010-03-03 02:00:00
0.9102564102564102,2010-03-03 06:00:00
0.9230769230769231,2010-03-03 10:00:00
0.7051282051282052,2010-03-03 14:00:00
0.8205128205128205,2010-03-03 18:00:00
0.9230769230769231,2010-03-03 22:00:00
0.9487179487179487,2010-03-04 02:00:00
0.9615384615384616,2010-03-04 06:00:00
0.9743589743589743,2010-03-04 10:00:00
0.6025641025641025,2010-03-04 14:00:00
0.7435897435897436,2010-03-04 18:00:00
0.7564102564102564,2010-03-04 22:00:00
0.8974358974358975,2010-03-05 02:00:00
0.9615384615384616,2010-03-05 06:00:00
0.9615384615384616,2010-03-05 10:00:00
0.6923076923076923,2010-03-05 14:00:00
0.6153846153846154,2010-03-05 18:00:00
0.7692307692307693,2010-03-05 22:00:00
0.9743589743589743,2010-03-06 02:00:00
0.9487179487179487,2010-03-06 06:00:00
0.9358974358974359,2010-03-06 10:00:00
0.8461538461538461,2010-03-06 14:00:00
0.6794871794871795,2010-03-06 18:00:00
0.8333333333333334,2010-03-06 22:00:00
0.8589743589743589,2010-03-07 02:00:00
0.9615384615384616,2010-03-07 06:00:00
0.9487179487179487,2010-03-07 10:00:00
0.8846153846153846,2010-03-07 14:00:00
0.7307692307692307,2010-03-07 18:00:00
0.8076923076923077,2010-03-07 22:00:00
0.8974358974358975,2010-03-08 02:00:00
0.9230769230769231,2010-03-08 06:00:00
0.9487179487179487,2010-03-08 10:00:00
0.9358974358974359,2010-03-08 14:00:00
0.7692307692307693,2010-03-08 18:00:00
0.8333333333333334,2010-03-08 22:00:00
0.9230769230769231,2010-03-09 02:00:00
0.9487179487179487,2010-03-09 06:00:00
0.9615384615384616,2010-03-09 10:00:00
0.6282051282051282,2010-03-09 14:00:00
0.6666666666666666,2010-03-09 18:00:00
0.7564102564102564,2010-03-09 22:00:00
0.9358974358974359,2010-03-10 02:00:00
0.9487179487179487,2010-03-10 06:00:00
0.9358974358974359,2010-03-10 10:00:00
0.5512820512820513,2010-03-10 14:00:00
0.5769230769230769,2010-03-10 18:00:00
0.7948717948717948,2010-03-10 22:00:00
0.9102564102564102,2010-03-11 02:00:00
0.9230769230769231,2010-03-11 06:00:00
0.9230769230769231,2010-03-11 10:00:00
0.6538461538461539,2010-03-11 14:00:00
0.6666666666666666,2010-03-11 18:00:00
0.7435897435897436,2010-03-11 22:00:00
0.8974358974358975,2010-03-12 02:00:00
0.9102564102564102,2010-03-12 06:00:00
0.8333333333333334,2010-03-12 10:00:00
0.5897435897435898,2010-03-12 14:00:00
0.46153846153846156,2010-03-12 18:00:00
0.6794871794871795,2010-03-12 22:00:00
0.782051282051282,2010-03-13 02:00:00
0.8333333333333334,2010-03-13 06:00:00
0.8974358974358975,2010-03-13 10:00:00
0.7435897435897436,2010-03-13 14:00:00
0.7307692307692307,2010-03-13 18:00:00
0.8333333333333334,2010-03-13 22:00:00
0.8333333333333334,2010-03-14 02:00:00
0.8974358974358975,2010-03-14 06:00:00
0.8076923076923077,2010-03-14 10:00:00
0.6538461538461539,2010-03-14 14:00:00
0.5769230769230769,2010-03-14 18:00:00
0.8205128205128205,2010-03-14 22:00:00
0.8589743589743589,2010-03-15 02:00:00
0.8974358974358975,2010-03-15 06:00:00
0.9230769230769231,2010-03-15 10:00:00
0.5769230769230769,2010-03-15 14:00:00
0.5641025641025641,2010-03-15 18:00:00
0.8076923076923077,2010-03-15 22:00:00
0.717948717948718,2010-03-16 02:00:00
0.5384615384615384,2010-03-16 06:00:00
0.7948717948717948,2010-03-16 10:00:00
0.5128205128205128,2010-03-16 14:00:00
0.5256410256410257,2010-03-16 18:00:00
0.5641025641025641,2010-03-16 22:00:00
0.5256410256410257,2010-03-17 02:00:00
0.7051282051282052,2010-03-17 06:00:00
0.7307692307692307,2010-03-17 10:00:00
0.48717948717948717,2010-03-17 14:00:00
0.47435897435897434,2010-03-17 18:00:00
0.5256410256410257,2010-03-17 22:00:00
0.7435897435897436,2010-03-18 02:00:00
0.8076923076923077,2010-03-18 06:00:00
0.8717948717948718,2010-03-18 10:00:00
0.47435897435897434,2010-03-18 14:00:00
0.48717948717948717,2010-03-18 18:00:00
0.7435897435897436,2010-03-18 22:00:00
0.8076923076923077,2010-03-19 02:00:00
0.8717948717948718,2010-03-19 06:00:00
0.9102564102564102,2010-03-19 10:00:00
0.6153846153846154,2010-03-19 14:00:00
0.6410256410256411,2010-03-19 18:00:00
0.7948717948717948,2010-03-19 22:00:00
0.8589743589743589,2010-03-20 02:00:00
0.8205128205128205,2010-03-20 06:00:00
0.8846153846153846,2010-03-20 10:00:00
0.7564102564102564,2010-03-20 14:00:00
0.8461538461538461,2010-03-20 18:00:00
0.8205128205128205,2010-03-20 22:00:00
0.8846153846153846,2010-03-21 02:00:00
0.9230769230769231,2010-03-21 06:00:00
0.9487179487179487,2010-03-21 10:00:00
0.6282051282051282,2010-03-21 14:00:00
0.6538461538461539,2010-03-21 18:00:00
0.8205128205128205,2010-03-21 22:00:00
0.8333333333333334,2010-03-22 02:00:00
0.8589743589743589,2010-03-22 06:00:00
0.7948717948717948,2010-03-22 10:00:00
0.5769230769230769,2010-03-22 14:00:00
0.3717948717948718,2010-03-22 18:00:00
0.7435897435897436,2010-03-22 22:00:00
0.7948717948717948,2010-03-23 02:00:00
0.8974358974358975,2010-03-23 06:00:00
0.8589743589743589,2010-03-23 10:00:00
0.48717948717948717,2010-03-23 14:00:00
0.38461538461538464,2010-03-23 18:00:00
0.5769230769230769,2010-03-23 22:00:00
0.7948717948717948,2010-03-24 02:00:00
0.8076923076923077,2010-03-24 06:00:00
0.9487179487179487,2010-03-24 10:00:00
0.9230769230769231,2010-03-24 14:00:00
0.8717948717948718,2010-03-24 18:00:00
0.9487179487179487,2010-03-24 22:00:00
0.8717948717948718,2010-03-25 02:00:00
0.9102564102564102,2010-03-25 06:00:00
0.7948717948717948,2010-03-25 10:00:00
0.8846153846153846,2010-03-25 14:00:00
0.6666666666666666,2010-03-25 18:00:00
0.8076923076923077,2010-03-25 22:00:00
0.9615384615384616,2010-03-26 02:00:00
0.9487179487179487,2010-03-26 06:00:00
0.9615384615384616,2010-03-26 10:00:00
0.8461538461538461,2010-03-26 14:00:00
0.8717948717948718,2010-03-26 18:00:00
0.9230769230769231,2010-03-26 22:00:00
0.9487179487179487,2010-03-27 02:00:00
0.9358974358974359,2010-03-27 06:00:00
0.9615384615384616,2010-03-27 10:00:00
0.782051282051282,2010-03-27 14:00:00
0.7692307692307693,2010-03-27 18:00:00
0.8205128205128205,2010-03-27 22:00:00
0.8717948717948718,2010-03-28 02:00:00
0.9487179487179487,2010-03-28 06:00:00
0.9487179487179487,2010-03-28 10:00:00
0.8717948717948718,2010-03-28 14:00:00
0.8974358974358975,2010-03-28 18:00:00
0.8846153846153846,2010-03-28 22:00:00
0.9487179487179487,2010-03-29 02:00:00
0.9743589743589743,2010-03-29 06:00:00
0.9487179487179487,2010-03-29 10:00:00
0.6923076923076923,2010-03-29 14:00:00
0.7692307692307693,2010-03-29 18:00:00
0.8846153846153846,2010-03-29 22:00:00
0.9230769230769231,2010-03-30 02:00:00
0.9487179487179487,2010-03-30 06:00:00
0.9487179487179487,2010-03-30 10:00:00
0.5769230769230769,2010-03-30 14:00:00
0.6282051282051282,2010-03-30 18:00:00
0.7692307692307693,2010-03-30 22:00:00
0.8461538461538461,2010-03-31 02:00:00
0.9230769230769231,2010-03-31 06:00:00
0.9358974358974359,2010-03-31 10:00:00
0.7435897435897436,2010-03-31 14:00:00
0.5641025641025641,2010-03-31 18:00:00
0.7051282051282052,2010-03-31 22:00:00
0.7051282051282052,2010-04-01 02:00:00
0.8846153846153846,2010-04-01 06:00:00
0.9487179487179487,2010-04-01 10:00:00
0.6025641025641025,2010-04-01 14:00:00
0.5256410256410257,2010-04-01 18:00:00
0.7307692307692307,2010-04-01 22:00:00
0.782051282051282,2010-04-02 02:00:00
0.8205128205128205,2010-04-02 06:00:00
0.8846153846153846,2010-04-02 10:00:00
0.38461538461538464,2010-04-02 14:00:00
0.5641025641025641,2010-04-02 18:00:00
0.6666666666666666,2010-04-02 22:00:00
0.8076923076923077,2010-04-03 02:00:00
0.8717948717948718,2010-04-03 06:00:00
0.9230769230769231,2010-04-03 10:00:00
0.5641025641025641,2010-04-03 14:00:00
0.5256410256410257,2010-04-03 18:00:00
0.7692307692307693,2010-04-03 22:00:00
0.7948717948717948,2010-04-04 02:00:00
0.8717948717948718,2010-04-04 06:00:00
0.8076923076923077,2010-04-04 10:00:00
0.6666666666666666,2010-04-04 14:00:00
0.7564102564102564,2010-04-04 18:00:00
0.6923076923076923,2010-04-04 22:00:00
0.5769230769230769,2010-04-05 02:00:00
0.5128205128205128,2010-04-05 06:00:00
0.48717948717948717,2010-04-05 10:00:00
0.5641025641025641,2010-04-05 14:00:00
0.5512820512820513,2010-04-05 18:00:00
0.6410256410256411,2010-04-05 22:00:00
0.7692307692307693,2010-04-06 02:00:00
0.6282051282051282,2010-04-06 06:00:00
0.4358974358974359,2010-04-06 10:00:00
0.47435897435897434,2010-04-06 14:00:00
0.44871794871794873,2010-04-06 18:00:00
0.5769230769230769,2010-04-06 22:00:00
0.7307692307692307,2010-04-07 02:00:00
0.8589743589743589,2010-04-07 06:00:00
0.782051282051282,2010-04-07 10:00:00
0.5641025641025641,2010-04-07 14:00:00
0.6025641025641025,2010-04-07 18:00:00
0.6153846153846154,2010-04-07 22:00:00
0.7948717948717948,2010-04-08 02:00:00
0.6410256410256411,2010-04-08 06:00:00
0.6410256410256411,2010-04-08 10:00:00
0.6923076923076923,2010-04-08 14:00:00
0.5769230769230769,2010-04-08 18:00:00
0.6410256410256411,2010-04-08 22:00:00
0.6666666666666666,2010-04-09 02:00:00
0.7564102564102564,2010-04-09 06:00:00
0.7564102564102564,2010-04-09 10:00:00
0.6282051282051282,2010-04-09 14:00:00
0.5769230769230769,2010-04-09 18:00:00
0.6666666666666666,2010-04-09 22:00:00
0.7692307692307693,2010-04-10 02:00:00
0.9102564102564102,2010-04-10 06:00:00
0.8846153846153846,2010-04-10 10:00:00
0.8589743589743589,2010-04-10 14:00:00
0.8846153846153846,2010-04-10 18:00:00
0.8846153846153846,2010-04-10 22:00:00
0.9102564102564102,2010-04-11 02:00:00
0.9358974358974359,2010-04-11 06:00:00
0.9487179487179487,2010-04-11 10:00:00
0.7051282051282052,2010-04-11 14:00:00
0.5,2010-04-11 18:00:00
0.7948717948717948,2010-04-11 22:00:00
0.8846153846153846,2010-04-12 02:00:00
0.9615384615384616,2010-04-12 06:00:00
0.9743589743589743,2010-04-12 10:00:00
0.48717948717948717,2010-04-12 14:00:00
0.38461538461538464,2010-04-12 18:00:00
0.6538461538461539,2010-04-12 22:00:00
0.8205128205128205,2010-04-13 02:00:00
0.8974358974358975,2010-04-13 06:00:00
0.9615384615384616,2010-04-13 10:00:00
0.6538461538461539,2010-04-13 14:00:00
0.7307692307692307,2010-04-13 18:00:00
0.8589743589743589,2010-04-13 22:00:00
0.9230769230769231,2010-04-14 02:00:00
0.9230769230769231,2010-04-14 06:00:00
0.9615384615384616,2010-04-14 10:00:00
0.6410256410256411,2010-04-14 14:00:00
0.5897435897435898,2010-04-14 18:00:00
0.8205128205128205,2010-04-14 22:00:00
0.8589743589743589,2010-04-15 02:00:00
0.9102564102564102,2010-04-15 06:00:00
0.8333333333333334,2010-04-15 10:00:00
0.6923076923076923,2010-04-15 14:00:00
0.6794871794871795,2010-04-15 18:00:00
0.8333333333333334,2010-04-15 22:00:00
0.8205128205128205,2010-04-16 02:00:00
0.9230769230769231,2010-04-16 06:00:00
0.9615384615384616,2010-04-16 10:00:00
0.8076923076923077,2010-04-16 14:00:00
0.717948717948718,2010-04-16 18:00:00
0.7692307692307693,2010-04-16 22:00:00
0.8205128205128205,2010-04-17 02:00:00
